GEOID,Total count,Optometry_count,Ophthalmology_count,Others_count,NAMESLAD,TotalPop,WhitePerc,Median_household_income,Mean_household_income,Bach_or_higher_perc,No_high_school_grad_perc,Percent_insured,index,TRACTCE,POPULATION_x,Clean Zip,Full Address,Optometry,Distances,BlackPerc,AsianPerc,Median Age,HispPerc,PercVisionDisab,DistancesLog,BelowPovertyPerc
17031804104,12,12,0,0,Census Tract 8041.04,4949,57.67,139583,159687,67.5,3.1,98.2,3467,804104,4949,60195,1415 PALATINE RD  HOFFMAN ESTATES IL 60195,TRUE,2772.88,2.02,33,42.7,8.1,0.5,3.44293,3.1
17031804105,46,38,7,1,Census Tract 8041.05,4168,75.48,142866,168681,51.5,3,96.7,3468,804105,4168,60195,1415 PALATINE RD  HOFFMAN ESTATES IL 60195,TRUE,2886.89,1.32,16.05,48.2,8,0.3,3.46043,0.7
17031804106,12,12,0,0,Census Tract 8041.06,7264,61.25,130191,149256,59,1.7,94.8,3469,804106,7264,60067,4880 EUCLID AVE. #101  PALATINE IL 60067,TRUE,384.13,1.1,30.75,42.8,2.8,1.6,2.58448,4.6
17031804108,27,26,0,1,Census Tract 8041.08,4798,37.1,86420,94150,67.3,4.9,90.7,3470,804108,4798,60173,818 BELINDER LN APT 2003  SCHAUMBURG IL 60173,TRUE,710.84,9.96,40.6,31.8,9.9,4.7,2.85177,6.8
17031804109,27,26,0,1,Census Tract 8041.09,3078,74.98,148393,151145,57.9,5.9,98.1,3466,804109,3078,60008,2802 COLEEN CT  ROLLING MEADOWS IL 60008,TRUE,504.56,1.69,13.42,43.9,3.9,2.1,2.70291,3.4
17031804202,15,9,6,0,Census Tract 8042.02,7793,70.76,159276,178459,69.1,2.7,99.2,3471,804202,7793,60010,330 E MAIN ST SUITE 1 EAST BARRINGTON IL 60010,TRUE,3745.4,0.65,20.8,47,6.3,1.2,3.5735,4.5
17031804203,0,0,0,0,Census Tract 8042.03,3458,56.3,187768,253953,66,3.9,98.6,3473,804203,3458,60010,14 CHAMPLAIN RD  SOUTH BARRINGTON IL 60010,TRUE,1008.45,0.93,37.3,48.6,0,0.8,3.00365,3.2
17031804204,0,0,0,0,Census Tract 8042.04,5263,75.38,133542,203694,68.4,3.3,96.8,3472,804204,5263,60010,330 E MAIN ST SUITE 1 EAST BARRINGTON IL 60010,TRUE,3988.53,1.1,16.32,45.3,5.6,0.8,3.60081,7.0
17031804305,23,19,4,0,Census Tract 8043.05,6952,49.32,72250,85979,23,11.9,81.3,3474,804305,6952,60107,PO BOX 10  STREAMWOOD IL 60107,TRUE,959.91,5.31,9.91,37.8,44.5,0.3,2.98223,12.4
17031804306,8,8,0,0,Census Tract 8043.06,5626,46.85,76708,87785,18.8,19.3,87.3,3475,804306,5626,60107,PO BOX 10  STREAMWOOD IL 60107,TRUE,709.31,2.76,2.97,39.5,43.5,1.5,2.85083,5.5
17031804308,22,22,0,0,Census Tract 8043.08,5518,56.38,74762,88303,33.7,6.5,90.2,3476,804308,5518,60193,2834 ADAMS CT.  SHAUMBURG IL 60193,TRUE,372.77,5.2,20.33,37.8,20.5,0.9,2.57145,10.8
17031804309,15,15,0,0,Census Tract 8043.09,3038,44.77,78041,112789,23.4,11.6,91.3,3477,804309,3038,60133,7430 ASTOR AVE  HANOVER PARK IL 60133,TRUE,789.08,3.72,8.72,34.5,50.2,0.8,2.89712,4.7
17031804312,0,0,0,0,Census Tract 8043.12,2238,43.34,142813,195504,66.3,3.7,98.9,3478,804312,2238,60192,2129 IVY RIDGE DR  HOFFMAN ESTATES IL 60192,TRUE,804.74,2.95,46.6,48.3,2.3,0,2.90565,1.0
17031804313,0,0,0,0,Census Tract 8043.13,6354,44.96,112750,116642,39.9,8.2,96.2,3479,804313,6354,60192,6040 IRENE DR  HOFFMAN ESTATES IL 60192,TRUE,724.25,6.5,20.79,33.7,22.4,0.1,2.85989,8.9
17031804314,0,0,0,0,Census Tract 8043.14,1682,66.53,103487,131324,37.5,3.6,88,3481,804314,1682,60107,75 S SUTTON RD  STREAMWOOD IL 60107,TRUE,747.03,3.15,16.65,50.7,8.9,0,2.87334,5.9
17031804315,0,0,0,0,Census Tract 8043.15,2446,57.15,101754,106108,32.6,8.1,89.5,3483,804315,2446,60107,16 SAMUEL DRIVE  STREAMWOOD IL 60107,TRUE,1106.47,3.6,20.77,37,23.7,0.4,3.04394,3.3
17031804316,0,0,0,0,Census Tract 8043.16,5027,43.78,102745,119485,35.4,4.4,91.5,3482,804316,5027,60107,75 S SUTTON RD  STREAMWOOD IL 60107,TRUE,415.82,5.57,28.23,38.8,23.6,0.4,2.6189,4.7
17031804403,10,9,0,1,Census Tract 8044.03,7297,42.21,81389,97259,36.7,11.7,89.8,3480,804403,7297,60192,6040 IRENE DR  HOFFMAN ESTATES IL 60192,TRUE,798.58,7.65,15.53,40.8,42.7,0.7,2.90232,5.5
17031804404,8,7,0,1,Census Tract 8044.04,5147,34.14,85484,90206,18.8,34.1,87.2,3486,804404,5147,60120,178 LONGFORD DR  ELGIN IL 60120,TRUE,516.08,3.67,6.94,33.3,64.9,0.5,2.71272,6.7
17031804405,8,7,0,1,Census Tract 8044.05,3570,24.82,70551,68187,26,30.6,94.5,3487,804405,3570,60120,178 LONGFORD DR  ELGIN IL 60120,TRUE,738.11,10.22,4.85,29.6,63.3,4.4,2.86812,9.4
17031804406,15,14,0,1,Census Tract 8044.06,6292,33.22,80318,90571,22,22.9,89.2,3488,804406,6292,60103,436 BLUE HERON CIR  BARTLETT IL 60103,TRUE,2107.59,3.96,13.02,33.9,57.7,2.8,3.32379,9.3
17031804505,22,22,0,0,Census Tract 8045.05,3970,65.24,71285,90844,32.2,11.9,93.8,3490,804505,3970,60103,463 TENNYSON RD  BARTLETT IL 60103,TRUE,886.44,4.51,8.24,36.8,27.5,1.1,2.94765,7.6
17031804506,23,22,0,1,Census Tract 8045.06,5472,64.46,119025,123307,47.8,7.6,95.9,3484,804506,5472,60107,16 SAMUEL DRIVE  STREAMWOOD IL 60107,TRUE,1358.36,3.84,18.71,47.9,14.1,1.1,3.13302,5.9
17031804508,15,15,0,0,Census Tract 8045.08,2343,28.72,61900,71007,27.3,21.7,65.1,3485,804508,2343,60107,16 SAMUEL DRIVE  STREAMWOOD IL 60107,TRUE,589.96,17.41,10.41,33,46.4,0.3,2.77082,21.6
17031804509,15,15,0,0,Census Tract 8045.09,6012,30.39,86053,94455,16.1,34,80.1,3492,804509,6012,60107,111 SYCAMORE AVE  STREAMWOOD IL 60107,TRUE,474.08,5.61,10.26,33.9,67.7,0.5,2.67586,14.4
17031804510,7,7,0,0,Census Tract 8045.10,5872,21.54,72132,78484,16.4,31.5,79.3,3493,804510,5872,60107,111 SYCAMORE AVE  STREAMWOOD IL 60107,TRUE,971.9,2.79,3.71,30.6,71.4,0.5,2.98762,13.0
17031804511,7,7,0,0,Census Tract 8045.11,2426,23.62,59904,83052,26.1,23.6,81,3494,804511,2426,60107,111 SYCAMORE AVE  STREAMWOOD IL 60107,TRUE,1506.82,4.37,16.86,31.6,54.6,4.1,3.17806,22.8
17031804512,0,0,0,0,Census Tract 8045.12,3995,48.61,145487,139680,53.9,0,94.6,3495,804512,3995,60103,1321 TAMARACK DR  BARTLETT IL 60103,TRUE,1148.77,8.94,29.71,43.9,6,0.3,3.06023,0.1
17031804513,0,0,0,0,Census Tract 8045.13,4065,59.38,115067,127569,42.9,8.2,98.6,3496,804513,4065,60103,1321 TAMARACK DR  BARTLETT IL 60103,TRUE,446.48,3.25,24.9,42.6,12.5,0,2.6498,1.3
17031804514,0,0,0,0,Census Tract 8045.14,4690,56.57,95947,124681,43.8,5,85.6,3489,804514,4690,60103,436 BLUE HERON CIR  BARTLETT IL 60103,TRUE,1445.42,1.79,25.84,41.3,10.3,0,3.15999,2.3
17031804603,41,35,5,1,Census Tract 8046.03,5651,44.33,77807,84068,45.8,13.4,82.5,3497,804603,5651,60173,1375 N MEACHAM RD  SCHAUMBURG IL 60173,TRUE,615.19,8.21,28.05,31.9,24.1,0.2,2.78901,2.9
17031804606,23,22,1,0,Census Tract 8046.06,7088,70.65,120870,143973,47.7,4.2,98.7,3498,804606,7088,60007,801 MEACHAM RD  ELK GROVE VILLAGE IL 60007,TRUE,835.99,1.2,19.77,48.8,4.5,1,2.9222,6.9
17031804607,19,18,1,0,Census Tract 8046.07,7123,69.45,115994,126283,50.6,8.9,96.4,3499,804607,7123,60007,1464 HODLMAIR LN  ELK GROVE VILLAGE IL 60007,TRUE,625.46,2.12,20.72,43.2,9.8,2.3,2.7962,4.4
17031804608,35,29,5,1,Census Tract 8046.08,4027,54.31,113462,132673,58.3,4,95.2,3500,804608,4027,60173,700 E HIGGINS RD  SCHAUMBURG IL 60173,TRUE,973.06,2.83,29.2,42.5,4,1.4,2.98814,7.3
17031804609,24,23,0,1,Census Tract 8046.09,6147,46.4,97489,168160,66.7,2.4,98.3,3501,804609,6147,60173,700 E HIGGINS RD  SCHAUMBURG IL 60173,TRUE,1843.42,2.38,43.44,42.2,0.8,0.8,3.26563,5.9
17031804610,23,23,0,0,Census Tract 8046.10,2524,64.03,73125,91783,36.8,3.7,94.7,3502,804610,2524,60194,19 E SCHAUMBURG RD  SCHAUMBURG IL 60194,TRUE,2168.3,1.35,27.85,41.4,8.4,0.6,3.33612,11.6
17031804611,14,14,0,0,Census Tract 8046.11,4653,70.92,78889,97822,45.3,2,97.2,3503,804611,4653,60194,19 E SCHAUMBURG RD  SCHAUMBURG IL 60194,TRUE,1179.69,2.19,17.97,47.6,11.7,1.3,3.07177,2.7
17031804701,10,6,4,0,Census Tract 8047.01,7045,41.97,73214,85414,45.2,5.7,86,3504,804701,7045,60169,1809 RALEIGH LANE  HOFFMAN ESTATES IL 60169,TRUE,192.76,11.31,24.17,33.6,29.6,0.6,2.28501,7.2
17031804705,10,6,4,0,Census Tract 8047.05,4148,48.34,70759,85287,36.3,11.3,90.8,3505,804705,4148,60169,1809 RALEIGH LANE  HOFFMAN ESTATES IL 60169,TRUE,716.86,7.81,23.72,33.9,22.6,0.2,2.85543,3.5
17031804706,19,14,5,0,Census Tract 8047.06,2553,69.25,118333,136571,49.5,5,95.7,3506,804706,2553,60169,1220 W HIGGINS RD STE 102  HOFFMAN ESTATES IL 60169,TRUE,329.52,1.61,15.51,39.5,13.5,0.2,2.51788,0.9
17031804709,24,18,6,0,Census Tract 8047.09,6814,52.11,82609,83784,40.7,13.1,93.6,3508,804709,6814,60194,270 NEWARK LN  HOFFMAN ESTATES IL 60194,TRUE,721.18,3.92,25.32,37.6,25.8,3.1,2.85805,3.2
17031804710,15,11,4,0,Census Tract 8047.10,4292,70.27,95705,112907,38.2,1.6,94.5,3509,804710,4292,60194,270 NEWARK LN  HOFFMAN ESTATES IL 60194,TRUE,1498.09,2.82,13.51,45.3,8.5,1.2,3.17554,0.4
17031804711,23,19,4,0,Census Tract 8047.11,7629,41.95,73887,86305,35.6,7,92.5,3510,804711,7629,60107,100 JILL LN  STREAMWOOD IL 60107,TRUE,806.79,7.96,28.88,31,12.9,0.3,2.90676,7.7
17031804712,5,5,0,0,Census Tract 8047.12,5456,58.61,90653,106774,51.1,3.7,93.2,3511,804712,5456,60194,1595 CROWFOOT CIR S  HOFFMAN ESTATES IL 60194,TRUE,902.82,6.65,22.14,34.9,10.7,0.7,2.9556,5.6
17031804713,19,14,5,0,Census Tract 8047.13,5037,41.55,86951,94629,64,1.3,97.4,3513,804713,5037,60195,1318 N ROSELLE RD SUITE B SCHAUMBURG IL 60195,TRUE,506.6,4.01,41.89,31.9,9.3,0.4,2.70466,4.6
17031804714,16,11,5,0,Census Tract 8047.14,3534,66.38,90417,120349,50.3,4.5,96.1,3507,804714,3534,60169,1220 W HIGGINS RD STE 102  HOFFMAN ESTATES IL 60169,TRUE,1573.97,3.14,14.35,38.6,4.8,0.8,3.197,6.7
17031804715,15,11,4,0,Census Tract 8047.15,3426,28.11,53971,67515,33.9,31.4,81.1,3514,804715,3426,60169,868 LINDEN CIR  HOFFMAN ESTATES IL 60169,TRUE,1000.45,3.18,29.74,36.3,37.1,0.3,3.0002,19.9
17031804716,15,11,4,0,Census Tract 8047.16,5360,44.29,99500,117241,48.4,8.8,94.6,3512,804716,5360,60194,1595 CROWFOOT CIR S  HOFFMAN ESTATES IL 60194,TRUE,402.94,5.22,37.95,41.3,13.6,2.1,2.60525,4.9
17031804803,14,13,1,0,Census Tract 8048.03,5721,62.1,81023,90115,36.6,3.7,94.1,3515,804803,5721,60193,1211 LAUREL LN  SCHAUMBURG IL 60193,TRUE,472.78,4.09,22.2,36.8,15.9,1,2.67466,7.3
17031804804,16,16,0,0,Census Tract 8048.04,6809,54,71789,85005,43,5,93.9,3516,804804,6809,60193,1874 KEYSTONE PL  SCHAUMBURG IL 60193,TRUE,442.58,4.86,20.03,39.1,18.7,1.2,2.64599,12.8
17031804805,21,21,0,0,Census Tract 8048.05,6860,64.62,100742,107437,39.7,3.9,94.2,3518,804805,6860,60193,129 LYNNFIELD LN  SCHAUMBURG IL 60193,TRUE,258.8,2.81,15.74,42.1,14.7,1.5,2.41297,6.8
17031804806,16,16,0,0,Census Tract 8048.06,3796,39.73,81612,85185,24.1,13.8,88.2,3517,804806,3796,60193,1874 KEYSTONE PL  SCHAUMBURG IL 60193,TRUE,1036.37,10.51,16.89,31.8,35.2,2.6,3.01551,14.1
17031804807,16,16,0,0,Census Tract 8048.07,5224,66.46,93201,100278,30.5,9.8,95,3519,804807,5224,60193,1760 WISE RD  SCHAUMBURG IL 60193,TRUE,718.75,4.21,14.24,39.5,27.1,0.9,2.85658,7.0
17031804808,14,14,0,0,Census Tract 8048.08,2596,76.23,122604,129210,38.8,3,91.5,3520,804808,2596,60193,307 HICKORY LN  SCHAUMBURG IL 60193,TRUE,950.2,1.04,11.44,43.7,23.7,0.1,2.97781,4.6
17031804809,9,9,0,0,Census Tract 8048.09,4259,73.7,100104,124152,52.1,2.3,97.5,3521,804809,4259,60193,122 MULLINGAR CT UNIT 2C SCHAUMBURG IL 60193,TRUE,1454.42,2.04,14.44,42.9,0.4,0,3.16269,2.1
17031804810,14,14,0,0,Census Tract 8048.10,7097,61.65,73560,99607,42.9,8.3,91,3522,804810,7097,60193,122 MULLINGAR CT UNIT 2C SCHAUMBURG IL 60193,TRUE,228.23,4.24,20.53,45.5,13.2,2,2.35838,9.1
17031804901,49,20,28,1,Census Tract 8049.01,6927,83.12,124375,147408,62.5,2,98.8,3523,804901,6927,60056,305 S LOUIS ST  MOUNT PROSPECT IL 60056,TRUE,442.8,1.07,7.38,41.7,1.9,1.4,2.64621,3.4
17031804902,49,20,28,1,Census Tract 8049.02,5626,68.2,113148,125650,52.3,9.1,93.3,3524,804902,5626,60056,1011 S NA WA TA AVE  MOUNT PROSPECT IL 60056,TRUE,1337.17,2.13,18.08,47,11.9,0.8,3.12619,5.5
17031805001,12,11,1,0,Census Tract 8050.01,4985,87.16,124547,141829,59.1,2.8,97.8,3526,805001,4985,60056,111 W PROSPECT AVE  MT PROSPECT IL 60056,TRUE,1167.5,0.58,5.9,43.9,5.4,2.3,3.06726,1.8
17031805002,12,11,1,0,Census Tract 8050.02,7422,52.3,65301,74385,34.5,16.3,81.7,3525,805002,7422,60056,1011 S NA WA TA AVE  MOUNT PROSPECT IL 60056,TRUE,573.3,5.48,20.32,39.5,26.6,3.2,2.75838,8.2
17031805105,12,12,0,0,Census Tract 8051.05,7278,43.05,66642,84704,31.6,31.2,81.2,3527,805105,7278,60005,1602 W. CENTRAL ROAD  ARLINGTON HEIGHTS IL 60005,TRUE,1313.64,3.11,12.04,33.3,51.1,3.5,3.11848,8.6
17031805106,41,18,23,0,Census Tract 8051.06,2778,83.37,71948,104025,45.7,7.3,91.9,3528,805106,2778,60005,1602 W. CENTRAL ROAD  ARLINGTON HEIGHTS IL 60005,TRUE,724.17,1.04,9.58,46.8,9.6,0.6,2.85984,2.4
17031805107,53,29,24,0,Census Tract 8051.07,6793,44.55,64545,72689,35.6,16.4,76.5,3529,805107,6793,60056,1850 W GOLF RD # 2  MOUNT PROSPECT IL 60056,TRUE,1295.42,5.48,18,34.3,34.5,2.5,3.11241,8.7
17031805108,51,27,24,0,Census Tract 8051.08,6400,42.41,67724,80192,36.4,10.4,84.4,3530,805108,6400,60056,1850 W GOLF RD # 2  MOUNT PROSPECT IL 60056,TRUE,731.5,6.5,23.73,35.4,24.5,2.1,2.86421,4.4
17031805109,51,27,24,0,Census Tract 8051.09,4396,81.26,90000,107581,51.1,4.2,93.7,3531,805109,4396,60005,1794 S ARLINGTON HEIGHTS RD  ARLINGTON HEIGHTS IL 60005,TRUE,484.99,1.18,11.15,45.4,22.8,1.4,2.68574,6.0
17031805110,51,27,24,0,Census Tract 8051.10,4440,83.06,91688,97142,44.1,3,94.9,3532,805110,4440,60005,1131 S ARLINGTON HEIGHTS RD  ARLINGTON HTS IL 60005,TRUE,520.21,0.92,9.17,51.2,10.9,1.4,2.71618,4.7
17031805111,88,36,51,1,Census Tract 8051.11,7786,45,65641,74207,35.2,18.1,77.6,3533,805111,7786,60016,441 DOROTHY DR  DES PLAINES IL 60016,TRUE,615.9,4.71,19.69,31.4,28.7,2.4,2.78951,7.1
17031805112,81,30,50,1,Census Tract 8051.12,3482,53.99,63906,80544,29,15.9,86.3,3534,805112,3482,60016,441 DOROTHY DR  DES PLAINES IL 60016,TRUE,619.41,2.07,24.44,45.2,14.9,2.5,2.79198,4.9
17031805201,47,26,17,4,Census Tract 8052.01,3475,63.8,100200,129228,44.8,5.7,93.6,3535,805201,3475,60714,8500 W GOLF RD  NILES IL 60714,TRUE,646.15,1.61,27.14,49.4,2.2,0.9,2.81033,12.4
17031805202,22,15,6,1,Census Tract 8052.02,4078,70.11,85000,122909,56,5.1,94.2,3413,805202,4078,60025,439 BRIARHILL LN  GLENVIEW IL 60025,TRUE,558,1.52,18.76,40.9,3.9,0.8,2.74663,3.3
17031805301,34,20,11,3,Census Tract 8053.01,3588,53.18,82974,108983,46.2,9.4,83.4,3536,805301,3588,60053,7921 WILSON TER  MORTON GROVE IL 60053,TRUE,934.32,1.92,34.64,42.7,3.6,0.7,2.9705,8.5
17031805302,31,24,6,1,Census Tract 8053.02,3873,57.78,95611,102338,37.5,5.8,93.1,3537,805302,3873,60053,7921 WILSON TER  MORTON GROVE IL 60053,TRUE,812.49,1.42,31.66,45.3,5,0.9,2.90982,4.9
17031805401,25,11,11,3,Census Tract 8054.01,4056,75.52,84805,118499,43.4,8.7,93,3538,805401,4056,60714,8580 DEMPSTER  NILES IL 60714,TRUE,1621.51,0.64,11.09,44,12.3,1.3,3.20992,2.6
17031805402,25,11,11,3,Census Tract 8054.02,5467,75.29,92063,105871,43.2,9,96.6,3540,805402,5467,60714,7107 W DEMPSTER ST  NILES IL 60714,TRUE,1311.37,0.68,14.91,45.7,6.4,2.2,3.11773,0.7
17031805501,19,11,6,2,Census Tract 8055.01,3998,83.47,114088,156845,52.3,3.8,97.1,3541,805501,3998,60068,303 N NORTHWEST HWY  PARK RIDGE IL 60068,TRUE,552.24,0.85,4.7,50.7,9.1,1.8,2.74213,10.3
17031805502,34,16,16,2,Census Tract 8055.02,4295,91.15,134750,172510,73.9,1.7,98.8,3544,805502,4295,60068,140 N NORTHWEST HWY  PARK RIDGE IL 60068,TRUE,808.63,0.35,2.07,45,2.9,0.9,2.90775,3.6
17031805600,19,11,6,2,Census Tract 8056,4710,90.74,155347,210717,75.3,1.6,98.7,3545,805600,4710,60068,613 S FAIRVIEW AVE  PARK RIDGE IL 60068,TRUE,305.23,0.25,2.61,42.7,3.2,1,2.48463,0.6
17031805701,19,11,6,2,Census Tract 8057.01,5485,89.43,144767,178141,60,3.2,96.3,3546,805701,5485,60068,1015 S KNIGHT AVE  PARK RIDGE IL 60068,TRUE,723.86,0.15,3.01,43.4,7,0.8,2.85965,2.1
17031805702,34,16,16,2,Census Tract 8057.02,2089,85.35,141875,161500,66.4,2.8,95.6,3339,805702,2089,60068,1600 BROPHY AVE  PARK RIDGE IL 60068,TRUE,541.66,0.1,4.64,40.7,2.4,0.4,2.73373,4.4
17031805801,19,11,6,2,Census Tract 8058.01,2580,89.57,110233,152365,59.3,1.1,98.6,3542,805801,2580,60068,303 N NORTHWEST HWY  PARK RIDGE IL 60068,TRUE,1985.27,0.43,3.53,49.1,5.8,2,3.29782,5.8
17031805802,19,11,6,2,Census Tract 8058.02,5096,85.93,117984,149856,68.1,3.9,98.2,3543,805802,5096,60068,303 N NORTHWEST HWY  PARK RIDGE IL 60068,TRUE,871.71,0.63,4.75,43.1,4.4,0.4,2.94037,5.5
17031805901,56,20,33,3,Census Tract 8059.01,4341,74.13,79547,92022,39.5,8.7,91.3,3547,805901,4341,60016,1533 MARKET ST  DES PLAINES IL 60016,TRUE,1422.61,2.33,11.38,49.8,9.8,2.8,3.15309,5.6
17031805902,44,22,17,5,Census Tract 8059.02,6503,79.15,117900,168950,52.5,6.5,97.4,3539,805902,6503,60714,8580 DEMPSTER  NILES IL 60714,TRUE,1117.8,0.98,11.9,50.1,7.6,0.9,3.04836,3.3
17031806001,84,35,44,5,Census Tract 8060.01,5818,40.8,49842,83099,33.5,11.4,83.1,3549,806001,5818,60016,8872 JODY LN APT 2E  DES PLAINES IL 60016,TRUE,342.59,5.16,40.77,43.2,15.7,1.9,2.53477,15.2
17031806002,56,20,33,3,Census Tract 8060.02,7833,46.71,60280,99712,37.9,18.5,87.3,3550,806002,7833,60016,9120 HOLLYBERRY AVE  DES PLAINES IL 60016,TRUE,647.79,5.31,35.64,42.3,6.1,1.2,2.81144,4.2
17031806004,81,31,44,6,Census Tract 8060.04,7554,51.15,58369,92686,41.8,16.8,82.1,3552,806004,7554,60714,249 GOLF MILL SHOPPING CTR.  NILES IL 60714,TRUE,606.95,2.9,28.65,42.9,24.1,2.3,2.78316,7.9
17031806005,0,0,0,0,Census Tract 8060.05,3258,29.83,93018,105679,47.9,11.7,91,3553,806005,3258,60016,9029 COLUMBUS LN APT 2G  DES PLAINES IL 60016,TRUE,273.96,5.99,45.58,36.1,29.9,0,2.43769,0.1
17031806006,0,0,0,0,Census Tract 8060.06,4885,43.42,64206,74541,32.3,11.5,86.4,3551,806006,4885,60016,9120 HOLLYBERRY AVE  DES PLAINES IL 60016,TRUE,218.9,2.72,43.42,47.3,17.1,2.9,2.34025,10.4
17031806102,37,9,27,1,Census Tract 8061.02,4400,63.14,92431,104469,42.1,13.9,93.9,3554,806102,4400,60016,350 S WESTERN AVE  DES PLAINES IL 60016,TRUE,876.78,3.64,17.27,41.9,15.4,2.4,2.94289,12.0
17031806103,49,20,28,1,Census Tract 8061.03,5269,67.49,92182,116523,44.5,9,96.2,3557,806103,5269,60016,165 MARINA DR  DES PLAINES IL 60016,TRUE,957.8,1.37,16.59,46.1,14.8,2.3,2.98127,3.8
17031806104,49,20,28,1,Census Tract 8061.04,4134,46.86,41354,57389,41.9,12.8,78.9,3558,806104,4134,60016,183 N EAST RIVER RD UNIT E5  DES PLAINES IL 60016,TRUE,350.65,13.62,23.61,43.2,13.8,2.1,2.54487,22.3
17031806201,37,9,27,1,Census Tract 8062.01,4908,64.06,61621,74906,48.7,9.1,86.5,3555,806201,4908,60016,350 S WESTERN AVE  DES PLAINES IL 60016,TRUE,371.36,3.26,16.06,39.1,19.6,1.6,2.56979,16.9
17031806202,37,9,27,1,Census Tract 8062.02,4998,76.17,68376,82177,47.3,10.7,90.7,3548,806202,4998,60016,1533 MARKET ST  DES PLAINES IL 60016,TRUE,591.33,3.04,9.58,50.4,17.2,3.1,2.77183,5.6
17031806300,37,9,27,1,Census Tract 8063,4687,72.56,103171,138002,42.4,6.8,89,3556,806300,4687,60016,350 S WESTERN AVE  DES PLAINES IL 60016,TRUE,1221.44,1.6,4.93,42.6,19.4,1.1,3.08687,6.2
17031806400,42,14,27,1,Census Tract 8064,2492,71.99,108529,118016,32,5.6,96,3559,806400,2492,60018,1477 E OAKTON ST  DES PLAINES IL 60018,TRUE,576.31,1.81,8.63,38.3,26.7,0.1,2.76065,11.2
17031806501,5,5,0,0,Census Tract 8065.01,2665,34.82,52279,65922,20.9,27.5,83.6,3560,806501,2665,60018,1477 E OAKTON ST  DES PLAINES IL 60018,TRUE,867.04,2.93,19.44,33.3,39.2,0.5,2.93804,9.0
17031806502,5,5,0,0,Census Tract 8065.02,4202,54.95,68500,83577,25.8,17.1,92.4,3561,806502,4202,60018,1477 E OAKTON ST  DES PLAINES IL 60018,TRUE,830.33,1.9,9.73,41.3,25.2,1.4,2.91925,10.8
17031806600,5,5,0,0,Census Tract 8066,3602,60.55,86739,96500,34.3,9.9,91.9,3353,806600,3602,60018,7000 MANNHEIM RD  ROSEMONT IL 60018,TRUE,948.78,1.92,11.94,44.5,23.8,1.3,2.97717,6.7
17031806700,47,26,21,0,Census Tract 8067,4486,69.73,106528,152171,71.5,4.7,99.4,3562,806700,4486,60076,9436 KARLOV AVE  SKOKIE IL 60076,TRUE,573.99,6.71,13.13,47.7,7,0,2.7589,2.7
17031806801,33,21,12,0,Census Tract 8068.01,4294,54.12,72861,98365,44.6,6.2,89.1,3563,806801,4294,60076,9630 KENTON AVE  SKOKIE IL 60076,TRUE,292.83,5.82,29.37,47.5,6.3,1.6,2.46661,15.5
17031806802,33,21,12,0,Census Tract 8068.02,3445,52.92,85813,114629,50.7,5.2,85.7,3564,806802,3445,60076,4711 GOLF RD SUITE 525 SKOKIE IL 60076,TRUE,1089.39,9.46,26.5,42.7,14.7,1.2,3.03719,2.4
17031806900,33,21,12,0,Census Tract 8069,5342,50.62,71406,103786,43.9,10.6,96.7,3565,806900,5342,60077,1 OLD ORCHARD PLAZA OLD ORCHARD SKOKIE IL 60077,TRUE,584.97,6.42,32.24,49,11.8,1.4,2.76713,11.3
17031807000,6,4,2,0,Census Tract 8070,5866,45.18,52986,71039,31.5,5.9,91.6,3566,807000,5866,60053,5630 W. DEMPSTER ST.  MORTON GROVE IL 60053,TRUE,1285.2,10.3,28.32,41.1,9.6,1.2,3.10897,14.4
17031807100,27,17,10,0,Census Tract 8071,3984,67.72,129766,160522,74.4,6.3,95.4,3567,807100,3984,60076,3843 WHITE CLOUD DR  SKOKIE IL 60076,TRUE,420.23,10.84,8.94,41.1,9.8,1.5,2.62349,9.0
17031807200,33,21,12,0,Census Tract 8072,6059,47.86,93958,114609,56.1,8.2,91.3,3568,807200,6059,60076,3918 ENFIELD AVE  SKOKIE IL 60076,TRUE,652.07,11.97,26.41,43.8,12.6,1.2,2.81429,9.3
17031807300,33,21,12,0,Census Tract 8073,7718,45.22,68932,84078,47.8,10.1,92,3569,807300,7718,60076,8300 KNOX AVE  SKOKIE IL 60076,TRUE,828.29,9.03,34.32,39,13.7,1.6,2.91818,5.3
17031807400,33,21,12,0,Census Tract 8074,6824,47.3,79441,108219,53.4,7.5,91.4,3570,807400,6824,60076,8300 KNOX AVE  SKOKIE IL 60076,TRUE,415.21,8.56,28.33,39.5,12.7,2.3,2.61826,12.1
17031807500,27,17,10,0,Census Tract 8075,3327,47.13,121144,142255,54,11.5,97.7,3571,807500,3327,60076,8235 LOWELL AVE  SKOKIE IL 60076,TRUE,727.37,6.01,31.26,44.9,10.5,0.7,2.86176,1.7
17031807600,47,32,15,0,Census Tract 8076,6705,43.59,86272,102903,36.2,8.7,90.7,3572,807600,6705,60076,7742 KILBOURN AVE  SKOKIE IL 60076,TRUE,790.81,6.53,35.48,46.1,10.2,0.9,2.89807,6.9
17031807700,33,21,12,0,Census Tract 8077,6147,52.84,64569,91881,47.9,10.5,92.7,3573,807700,6147,60077,5341 MULFORD ST  SKOKIE IL 60077,TRUE,663.42,5.95,28.76,42.9,7.9,1.7,2.82179,18.6
